Dependencia,Codigo,CodObjeto,Naturaleza,Objeto,Período,Cantidad,Objeto-Desc - Tipo_Expte
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,259,11,P,REAJUSTES VARIOS,202202,228,11 - REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,259,12B,P,NULIDAD DE ACTO ADMINISTRATIVO,202202,1,12B - NULIDAD DE ACTO ADMINISTRATIVO
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,259,12D,P,RENTA VITALICIA,202202,1,12D - RENTA VITALICIA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,259,17,P,PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG,202202,88,17 - PERSONAL MILITAR Y CIVIL DE LAS FFAA Y DE SEG
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,259,3,P,PENSIONES,202202,10,3 - PENSIONES
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,259,A,P,JUBILACION Y RETIRO POR INVALIDEZ,202202,2,A - JUBILACION Y RETIRO POR INVALIDEZ
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,259,C,P,PRESTACIONES VARIAS,202202,2,C - PRESTACIONES VARIAS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,1,I,AMPARO POR MORA DE LA ADMINISTRACION,202202,1,1 - AMPARO POR MORA DE LA ADMINISTRACION
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,1,P,AMPARO POR MORA DE LA ADMINISTRACION,202202,2,1 - AMPARO POR MORA DE LA ADMINISTRACION
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,11,I,REAJUSTES VARIOS,202202,17,11 - REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,11,P,REAJUSTES VARIOS,202202,719,11 - REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,11,Q,REAJUSTES VARIOS,202202,8,11 - REAJUSTES VARIOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,12B,P,NULIDAD DE ACTO ADMINISTRATIVO,202202,2,12B - NULIDAD DE ACTO ADMINISTRATIVO
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,12C,P,ACCION DE REPETICION,202202,2,12C - ACCION DE REPETICION
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,12D,P,RENTA VITALICIA,202202,2,12D - RENTA VITALICIA
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,13,I,AMPAROS Y SUMARISIMOS,202202,1,13 - AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,13,P,AMPAROS Y SUMARISIMOS,202202,111,13 - AMPAROS Y SUMARISIMOS
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,15,P,EJECUCION PREVISIONAL,202202,5,15 - EJECUCION PREVISIONAL
CAMARA FEDERAL DE LA SEGURIDAD SOCIAL - SALA 1-,ASE,16,P,EJECUCION FISCAL,202202,2,16 - EJECUCION FISCAL
